,Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,T1_Start,T1_End,T1_Min,T1_Max,T1_Start.1,T1_End.1,T1_Min.1,T1_Max.1,Date
304,304,,  12d 06:00:52.59,-4.500038147555,2.4999618524450002,1.33713,1.336621828112,1.120702401574,4.740525408161,0,0,37.363224029541,27.234231948853,27.217601776123,37.590442657471,27.250860214232997,37.022396087646,27.184343338013,37.022396087646,43648.8284296644
305,305,,  12d 06:54:10.96,-4.500114442664,2.4999618524450002,1.3369400000000002,1.336509324492,1.120947653803,4.7394794611030004,0,0,37.282073974609,27.234231948853,27.217601776123,37.509292602539,27.250860214232997,37.071086883545,27.184343338013,37.071086883545,43648.865458923596
306,306,,  12d 07:47:27.78,-4.499885557336,2.4999618524450002,1.33654,1.3361218147579998,1.121195799318,4.738248290291,0,0,37.379451751709,27.300748825073,27.300748825073,37.525520324706996,27.350637435913,37.006168365479,27.317378997803,37.006168365479,43648.902470463
307,307,,  12d 08:40:45.66,-4.500038147555,2.4999618524450002,1.33628,1.335934311093,1.122845486287,4.737374891841,0,0,37.314533233643,27.200971603394,27.200971603394,37.509292602539,27.267490386963,37.119773864746,27.217601776123,37.119773864746,43648.9394944792
308,308,,  12d 09:34:03.35,-4.500190737774,2.4999618524450002,1.33615,1.335646797994,1.1231856403,4.736145212166,0,0,37.460601806641,27.267490386963,27.267490386963,37.622901916504,27.284120559692003,37.103546142578004,27.250860214232997,37.103546142578004,43648.9765161458
309,309,,  12d 10:27:20.88,-4.499885557336,2.499809262226,1.33579,1.335334319672,1.122843174938,4.7343092787589995,0,0,37.444374084473,27.234231948853,27.234231948853,37.622901916504,27.250860214232997,37.038627624512,27.250860214232997,37.038627624512,43649.0135358218
310,310,,  12d 11:20:38.69,-4.499885557336,2.4999618524450002,1.33561,1.335359285766,1.123001237559,4.73414171891,0,0,37.330764770508,27.234231948853,27.234231948853,37.55797958374,27.250860214232997,37.103546142578004,27.250860214232997,37.103546142578004,43649.0505589236
311,311,,  12d 12:13:58.52,-4.499961852445,2.4999618524450002,1.3357500000000002,1.335171806463,1.122620938438,4.732869244246,0,0,37.411911010742,27.167713165282997,27.167713165282997,37.68782043457,27.167713165282997,37.087314605713,27.167713165282997,37.087314605713,43649.0876053704
312,312,,  12d 13:07:17.38,-4.499885557336,2.4999618524450002,1.33532,1.33487181787,1.12376222606,4.731215202945,0,0,37.363224029541,27.217601776123,27.151082992554002,37.639133453369006,27.167713165282997,37.168464660645,27.167713165282997,37.168464660645,43649.124640416696
313,313,,  12d 14:00:38.98,-4.500038147555,2.499809262226,1.3350500000000003,1.3347092912379999,1.124515611041,4.730564540086,0,0,37.428142547607,27.300748825073,27.300748825073,37.671588897705,27.300748825073,37.152236938477,27.300748825073,37.152236938477,43649.1617074884
314,314,,  12d 14:53:59.50,-4.499961852445,2.499809262226,1.33487,1.334409285785,1.123256516181,4.7294081487029995,0,0,37.460601806641,27.267490386963,27.267490386963,37.704048156738,27.300748825073,37.136005401611,27.300748825073,37.136005401611,43649.198761886604
315,315,,  12d 15:47:18.95,-4.5002670328829995,2.4999618524450002,1.3347000000000002,1.334359275048,1.123894296943,4.729074600353,0,0,37.509292602539,27.234231948853,27.234231948853,37.752738952637,27.250860214232997,37.200923919678004,27.217601776123,37.200923919678004,43649.235803807904
316,316,,  12d 16:40:39.88,-4.499961852445,2.4999618524450002,1.33465,1.334109312019,1.123627800577,4.7276453274409995,0,0,37.493064880371,27.284120559692003,27.284120559692003,37.720279693604,27.300748825073,37.136005401611,27.250860214232997,37.136005401611,43649.2728629051
317,317,,  12d 17:33:59.83,-4.499961852445,2.4999618524450002,1.33439,1.333834274594,1.123004868882,4.726135338773,0,0,37.493064880371,27.200971603394,27.200971603394,37.671588897705,27.234231948853,37.136005401611,27.184343338013,37.136005401611,43649.3099107986
318,318,,  12d 18:27:21.06,-4.500114442664,2.499809262226,1.3340200000000002,1.33380931217,1.124645591426,4.725388953644,0,0,37.444374084473,27.334011077880998,27.334011077880998,37.639133453369006,27.334011077880998,37.330764770508,27.217601776123,37.330764770508,43649.3469733218
319,319,,  12d 19:21:29.72,-4.499885557336,2.4999618524450002,1.34143,1.340146751559,1.1561985429719999,4.746126367183,0,0,37.671588897705,27.084566116332997,26.918270111084,37.768970489502,27.051305770874,37.265842437744006,26.984788894653,37.265842437744006,43649.420231516204
320,320,,  12d 20:14:48.74,-4.500190737774,2.4999618524450002,1.3335100000000002,1.3335093191590002,1.1228648331820001,4.723876368592,0,0,37.590442657471,27.267490386963,27.250860214232997,37.833889007568004,27.217601776123,37.314533233643,27.217601776123,37.314533233643,43649.4572685532
321,321,,  12d 21:08:07.76,-4.500038147555,2.4999618524450002,1.33354,1.333284326612,1.125044144797,4.723190149436,0,0,37.574211120605,27.317378997803,27.317378997803,37.785202026367,27.284120559692003,37.265842437744006,27.284120559692003,37.265842437744006,43649.4943057755
322,322,,  12d 22:01:26.62,-4.499885557336,2.4999618524450002,1.33359,1.333059341084,1.122457692415,4.721882551013,0,0,37.525520324706996,27.267490386963,27.267490386963,37.785202026367,27.234231948853,37.200923919678004,27.234231948853,37.200923919678004,43649.5313406482
323,323,,  12d 22:54:43.57,-4.500038147555,2.4999618524450002,1.33317,1.33259677892,1.123692953706,4.719087923037,0,0,37.460601806641,27.217601776123,27.167713165282997,37.736511230469,27.200971603394,37.363224029541,27.200971603394,37.363224029541,43649.5683539931
324,324,,  12d 23:48:04.28,-4.500038147555,2.4999618524450002,1.33277,1.33274681997,1.1248767105670001,4.720206838056,0,0,37.606670379639,27.334011077880998,27.317378997803,37.866348266602,27.284120559692003,37.363224029541,27.284120559692003,37.363224029541,43649.6054105556
325,325,,  13d 00:41:24.31,-4.499961852445,2.4999618524450002,1.33283,1.332559295209,1.125138145794,4.719281020495,0,0,37.622901916504,27.317378997803,27.300748825073,37.882579803467,27.284120559692003,37.460601806641,27.284120559692003,37.460601806641,43649.6424593519
326,326,,  13d 01:34:43.91,-4.499961852445,2.4999618524450002,1.3329300000000002,1.332184287357,1.1245320056919998,4.717329771275,0,0,37.736511230469,27.234231948853,27.151082992554002,37.9150390625,27.184343338013,37.152236938477,27.184343338013,37.152236938477,43649.6795030903
327,327,,  13d 02:28:07.07,-4.500114442664,2.499809262226,1.3321399999999999,1.331696802267,1.130971744508,4.714829419497,0,0,37.476833343505994,27.250860214232997,27.250860214232997,37.655361175537,27.284120559692003,37.314533233643,27.284120559692003,37.314533233643,43649.7165878704
328,328,,  13d 03:21:28.89,-4.500038147555,2.4999618524450002,1.33188,1.331621769597,1.127655006011,4.714447589662,0,0,37.671588897705,27.250860214232997,27.234231948853,37.898807525635,27.267490386963,37.395683288574,27.200971603394,37.395683288574,43649.7536574653
329,329,,  13d 04:14:52.03,-4.500114442664,2.4999618524450002,1.33207,1.3313092758679999,1.1271870313160002,4.71282971751,0,0,37.768970489502,27.117824554443,27.067935943604002,37.898807525635,27.101194381714002,37.233383178711,27.101194381714002,37.233383178711,43649.790742071804
330,330,,  13d 05:08:17.05,-4.499885557336,2.4999618524450002,1.33139,1.331146785028,1.130587996071,4.711836399497,0,0,37.55797958374,27.234231948853,27.234231948853,37.720279693604,27.267490386963,37.395683288574,27.267490386963,37.395683288574,43649.8278485648
331,331,,  13d 06:01:39.65,-4.500038147555,2.4999618524450002,1.33121,1.330809295091,1.127904070172,4.710444850651999,0,0,37.639133453369006,27.267490386963,27.267490386963,37.9150390625,27.300748825073,37.379451751709,27.250860214232997,37.379451751709,43649.8649271181
332,332,,  13d 06:55:00.81,-4.499885557336,2.499809262226,1.33097,1.330809316869,1.1298513364509999,4.7102794111540005,0,0,37.704048156738,27.317378997803,27.284120559692003,37.9150390625,27.317378997803,37.346996307373,27.267490386963,37.346996307373,43649.9019889352
333,333,,  13d 07:48:25.40,-4.500114442664,2.4999618524450002,1.33129,1.330521785158,1.128810858362,4.708169259664,0,0,37.671588897705,27.134454727173,27.134454727173,37.817657470703004,27.084566116332997,37.346996307373,27.084566116332997,37.346996307373,43649.9390901852
334,334,,  13d 08:41:50.03,-4.500114442664,2.499809262226,1.33059,1.330346755511,1.1295014017209999,4.707305449552,0,0,37.639133453369006,27.250860214232997,27.250860214232997,37.866348266602,27.284120559692003,37.395683288574,27.250860214232997,37.395683288574,43649.9761921528
335,335,,  13d 09:35:14.87,-4.499885557336,2.499809262226,1.3305399999999998,1.330171760999,1.129208402956,4.706473901294999,0,0,37.704048156738,27.234231948853,27.200971603394,37.963726043701,27.217601776123,37.428142547607,27.184343338013,37.428142547607,43650.013296655095
336,336,,  13d 10:28:39.36,-4.500114442664,2.4999618524450002,1.3303399999999999,1.329971752314,1.128307283051,4.705662390668,0,0,37.752738952637,27.217601776123,27.217601776123,37.9150390625,27.200971603394,37.509292602539,27.200971603394,37.509292602539,43650.0503969907
337,337,,  13d 11:22:05.18,-4.499961852445,2.4999618524450002,1.3303,1.329771835553,1.127968435476,4.704427752235,0,0,37.720279693604,27.234231948853,27.200971603394,37.963726043701,27.250860214232997,37.379451751709,27.184343338013,37.379451751709,43650.0875127083
338,338,,  13d 12:15:29.97,-4.500114442664,2.4999618524450002,1.3299299999999998,1.329509277239,1.12977362537,4.702892926312,0,0,37.720279693604,27.234231948853,27.200971603394,37.898807525635,27.184343338013,37.525520324706996,27.184343338013,37.525520324706996,43650.1246164815
339,339,,  13d 13:08:55.00,-4.500038147555,2.4999618524450002,1.3296,1.329221775017,1.129916600539,4.701833712752,0,0,37.817657470703004,27.217601776123,27.217601776123,37.931270599365,27.217601776123,37.379451751709,27.217601776123,37.379451751709,43650.1617233333
340,340,,  13d 14:02:21.40,-4.499809262226,2.4999618524450002,1.32949,1.3290468003290001,1.131851136149,4.7008232462879995,0,0,37.68782043457,27.200971603394,27.167713165282997,37.947498321533,27.184343338013,37.428142547607,27.151082992554002,37.428142547607,43650.1988455556
341,341,,  13d 14:55:48.96,-4.499961852445,2.4999618524450002,1.32939,1.328809269431,1.132597765473,4.699104451372,0,0,37.736511230469,27.167713165282997,27.167713165282997,37.898807525635,27.184343338013,37.541751861571996,27.184343338013,37.541751861571996,43650.235981527796
342,342,,  13d 15:49:15.07,-4.500114442664,2.4999618524450002,1.32879,1.328621790184,1.1300413099670001,4.69863823266,0,0,37.801429748535,27.284120559692003,27.234231948853,38.077339172363,27.267490386963,37.590442657471,27.234231948853,37.590442657471,43650.2731004977
343,343,,  13d 16:42:41.33,-4.500114442664,2.499809262226,1.3289,1.3284717987880001,1.13014334529,4.697935451154001,0,0,37.898807525635,27.267490386963,27.267490386963,38.044876098633,27.267490386963,37.606670379639,27.267490386963,37.606670379639,43650.3102212847
344,344,,  13d 17:36:10.81,-4.499961852445,2.4999618524450002,1.3288,1.3284467800370001,1.1321251131630001,4.697497237965,0,0,37.850116729736,27.300748825073,27.200971603394,38.044876098633,27.317378997803,37.509292602539,27.250860214232997,37.509292602539,43650.3473793171
345,345,,  13d 18:29:38.94,-4.499961852445,2.4999618524450002,1.32869,1.328134287354,1.130970959301,4.695585083371,0,0,37.785202026367,27.151082992554002,27.151082992554002,37.979957580566,27.167713165282997,37.574211120605,27.167713165282997,37.574211120605,43650.3845219792
346,346,,  13d 19:23:06.75,-4.499885557336,2.4999618524450002,1.32825,1.328071792772,1.131173860045,4.69539932802,0,0,37.866348266602,27.317378997803,27.250860214232997,38.077339172363,27.300748825073,37.590442657471,27.267490386963,37.590442657471,43650.421660659704
347,347,,  13d 20:16:35.30,-4.500190737774,2.4999618524450002,1.32831,1.32787178699,1.1319974138989999,4.694608295068,0,0,37.898807525635,27.217601776123,27.217601776123,38.061107635498,27.234231948853,37.639133453369006,27.217601776123,37.639133453369006,43650.4588080324
348,348,,  13d 21:10:02.35,-4.500038147555,2.4999618524450002,1.32798,1.327696794863,1.131276985006,4.693474063059,0,0,37.9150390625,27.317378997803,27.234231948853,38.142253875732,27.267490386963,37.622901916504,27.250860214232997,37.622901916504,43650.4959380324
349,349,,  13d 22:03:30.10,-4.500114442664,2.4999618524450002,1.3281299999999998,1.326846760682,1.130226060317,4.689785741985,0,0,37.931270599365,27.117824554443,27.117824554443,38.109794616699,27.134454727173,37.476833343505994,27.117824554443,37.476833343505994,43650.5330759954
350,350,,  13d 22:56:57.03,-4.499961852445,2.4999618524450002,1.32679,1.327321773428,1.131778583159,4.691896662582,0,0,37.752738952637,27.267490386963,27.200971603394,37.979957580566,27.234231948853,37.720279693604,27.217601776123,37.720279693604,43650.5702049074
351,351,,  13d 23:50:26.42,-4.500038147555,2.4999618524450002,1.32764,1.327334279625,1.131559880326,4.691676987302,0,0,38.061107635498,27.250860214232997,27.250860214232997,38.126026153564,27.284120559692003,37.671588897705,27.250860214232997,37.671588897705,43650.6073616782
352,352,,  14d 00:43:54.60,-4.499961852445,2.4999618524450002,1.3275,1.32688427735,1.131353105595,4.6894098036009995,0,0,37.931270599365,27.250860214232997,27.200971603394,38.158485412598,27.200971603394,37.655361175537,27.200971603394,37.655361175537,43650.6445047106
353,353,,  14d 01:37:25.27,-4.500038147555,2.4999618524450002,1.32736,1.326209294048,1.132083788255,4.686066581031,0,0,37.963726043701,27.067935943604002,27.051305770874,38.093566894531,27.084566116332997,37.444374084473,27.034677505493,37.444374084473,43650.681676666696
354,354,,  14d 02:30:56.31,-4.499885557336,2.4999618524450002,1.32621,1.326346771316,1.134076711945,4.686500510886,0,0,37.736511230469,27.234231948853,27.234231948853,37.979957580566,27.234231948853,37.671588897705,27.234231948853,37.671588897705,43650.718853148195
355,355,,  14d 03:24:27.06,-4.500038147555,2.499809262226,1.32649,1.326371786713,1.132974773917,4.686292322564,0,0,37.9150390625,27.300748825073,27.267490386963,38.158485412598,27.267490386963,37.752738952637,27.267490386963,37.752738952637,43650.756025474504
356,356,,  14d 04:17:58.46,-4.500114442664,2.4999618524450002,1.32655,1.325959262017,1.133345284803,4.684539955287,0,0,38.061107635498,27.167713165282997,27.151082992554002,38.207176208496,27.184343338013,37.655361175537,27.134454727173,37.655361175537,43650.7932059375
357,357,,  14d 05:11:31.78,-4.499885557336,2.4999618524450002,1.32613,1.3258842880050001,1.134525700591,4.684102818272,0,0,37.898807525635,27.217601776123,27.217601776123,38.142253875732,27.250860214232997,37.736511230469,27.250860214232997,37.736511230469,43650.830408472204
358,358,,  14d 06:05:05.69,-4.499961852445,2.4999618524450002,1.32628,1.3258592776909999,1.136615718771,4.683721565469,0,0,37.996185302734,27.167713165282997,27.167713165282997,38.272094726562,27.134454727173,37.606670379639,27.134454727173,37.606670379639,43650.8676178704
359,359,,  14d 06:58:36.69,-4.500114442664,2.4999618524450002,1.32582,1.32525925193,1.131985093625,4.680619005723,0,0,37.850116729736,27.250860214232997,27.184343338013,38.093566894531,27.217601776123,37.785202026367,27.200971603394,37.785202026367,43650.904793634305
360,360,,  14d 07:52:11.42,-4.499885557336,2.4999618524450002,1.3255499999999998,1.325246779811,1.133878486092,4.680761594631,0,0,38.093566894531,27.250860214232997,27.234231948853,38.223407745361,27.250860214232997,37.704048156738,27.184343338013,37.704048156738,43650.9420124421
361,361,,  14d 08:45:43.63,-4.499885557336,2.499809262226,1.32561,1.3252592617399999,1.133222349862,4.6804121725800005,0,0,37.996185302734,27.117824554443,27.117824554443,38.272094726562,27.151082992554002,37.68782043457,27.151082992554002,37.68782043457,43650.9792019444
362,362,,  14d 09:39:17.44,-4.499961852445,2.4999618524450002,1.32539,1.32489679032,1.1353990376379999,4.678256234538,0,0,37.979957580566,27.217601776123,27.217601776123,38.190944671630994,27.200971603394,37.882579803467,27.200971603394,37.882579803467,43651.0164102894
363,363,,  14d 10:32:51.79,-4.500038147555,2.4999618524450002,1.3250899999999999,1.324846803055,1.13565888756,4.678132943676,0,0,38.142253875732,27.317378997803,27.300748825073,38.320785522461,27.284120559692003,37.801429748535,27.284120559692003,37.801429748535,43651.053624756896
364,364,,  14d 11:26:28.87,-4.500114442664,2.4999618524450002,1.32515,1.324709278725,1.1375292861650002,4.677515939891,0,0,38.093566894531,27.234231948853,27.217601776123,38.255863189696996,27.200971603394,37.768970489502,27.200971603394,37.768970489502,43651.0908708796
365,365,,  14d 12:20:04.10,-4.499961852445,2.499809262226,1.3249,1.324496785773,1.136582354351,4.676088006022,0,0,38.109794616699,27.200971603394,27.151082992554002,38.223407745361,27.184343338013,37.785202026367,27.151082992554002,37.785202026367,43651.1280954745
366,366,,  14d 13:13:38.17,-4.500038147555,2.4999618524450002,1.32465,1.324046754741,1.135668011121,4.67354464748,0,0,38.126026153564,27.167713165282997,27.167713165282997,38.28832244873,27.184343338013,37.866348266602,27.117824554443,37.866348266602,43651.1653065046
367,367,,  14d 14:07:12.37,-4.499961852445,2.4999618524450002,1.3242,1.323846763875,1.13670423084,4.6730140074,0,0,38.126026153564,27.200971603394,27.200971603394,38.28832244873,27.234231948853,37.882579803467,27.234231948853,37.882579803467,43651.202519340295
368,368,,  14d 15:00:45.87,-4.499885557336,2.499809262226,1.3241,1.323871790023,1.13655435574,4.672858498223,0,0,38.126026153564,27.167713165282997,27.167713165282997,38.401931762695,27.167713165282997,37.833889007568004,27.167713165282997,37.833889007568004,43651.2397240394
369,369,,  14d 15:54:23.02,-4.499961852445,2.4999618524450002,1.3242,1.323646771722,1.138125252671,4.671357554238,0,0,38.093566894531,27.167713165282997,27.151082992554002,38.223407745361,27.134454727173,37.898807525635,27.134454727173,37.898807525635,43651.2769710648
370,370,,  14d 16:47:59.66,-4.499961852445,2.4999618524450002,1.3237,1.3233092781,1.138161702456,4.670204671717,0,0,38.158485412598,27.250860214232997,27.250860214232997,38.272094726562,27.200971603394,37.931270599365,27.200971603394,37.931270599365,43651.314211747704
371,371,,  14d 17:41:38.21,-4.500038147555,2.4999618524450002,1.32352,1.323046766061,1.1392414557200001,4.669056349458,0,0,38.223407745361,27.250860214232997,27.200971603394,38.369476318359,27.200971603394,37.752738952637,27.200971603394,37.752738952637,43651.3514752315
372,372,,  14d 18:35:16.17,-4.500114442664,2.4999618524450002,1.32343,1.322859247035,1.138684879576,4.6675979498930005,0,0,38.077339172363,27.200971603394,27.151082992554002,38.28832244873,27.167713165282997,37.866348266602,27.167713165282997,37.866348266602,43651.388731169
373,373,,  14d 19:28:52.23,-4.499809262226,2.4999618524450002,1.3227,1.322496767934,1.138858429289,4.665933529562,0,0,38.190944671630994,27.284120559692003,27.234231948853,38.337013244629,27.234231948853,37.866348266602,27.234231948853,37.866348266602,43651.4259653588
374,374,,  14d 20:22:29.34,-4.499961852445,2.4999618524450002,1.32283,1.3223842318619998,1.1379541458740001,4.665514100732,0,0,38.207176208496,27.217601776123,27.184343338013,38.304553985596,27.184343338013,37.866348266602,27.184343338013,37.866348266602,43651.4632116551
375,375,,  14d 21:16:09.16,-4.499885557336,2.4999618524450002,1.32281,1.32245925668,1.142555070012,4.665384181748,0,0,38.109794616699,27.200971603394,27.167713165282997,38.272094726562,27.134454727173,37.752738952637,27.134454727173,37.752738952637,43651.5004896065
376,376,,  14d 22:09:51.41,-4.500190737774,2.499809262226,1.3224,1.32210922728,1.143133192094,4.6638149027399995,0,0,38.061107635498,27.250860214232997,27.250860214232997,38.174716949463,27.250860214232997,38.061107635498,27.250860214232997,38.061107635498,43651.537795219905
377,377,,  14d 23:03:32.43,-4.500038147555,2.499809262226,1.3226,1.322184268608,1.141432661684,4.663947342144,0,0,38.337013244629,27.151082992554002,27.151082992554002,38.499313354492,27.184343338013,37.768970489502,27.167713165282997,37.768970489502,43651.575087094905
378,378,,  14d 23:57:13.91,-4.499961852445,2.4999618524450002,1.32212,1.321659259871,1.145517171636,4.6616868768029995,0,0,37.996185302734,27.284120559692003,27.284120559692003,38.255863189696996,27.334011077880998,37.979957580566,27.284120559692003,37.979957580566,43651.612384039305
379,379,,  15d 00:50:56.52,-4.499961852445,2.4999618524450002,1.3219999999999998,1.321709250202,1.1400820504690001,4.661614493352,0,0,38.223407745361,27.250860214232997,27.167713165282997,38.483081817627,27.234231948853,37.768970489502,27.167713165282997,37.768970489502,43651.6496940046
380,380,,  15d 01:44:39.46,-4.499961852445,2.499809262226,1.32179,1.321221750017,1.143381462215,4.659022069328,0,0,38.061107635498,27.300748825073,27.250860214232997,38.320785522461,27.250860214232997,37.882579803467,27.250860214232997,37.882579803467,43651.6870079398
381,381,,  15d 02:38:20.84,-4.500038147555,2.4999618524450002,1.3214099999999998,1.321009251615,1.1440162655769999,4.65788171623,0,0,38.223407745361,27.267490386963,27.267490386963,38.353244781494006,27.250860214232997,38.0124168396,27.250860214232997,38.0124168396,43651.7243037963
382,382,,  15d 03:32:02.63,-4.500190737774,2.4999618524450002,1.3214899999999998,1.321221759745,1.1415605311830002,4.657097903335,0,0,38.272094726562,27.067935943604002,27.067935943604002,38.450622558594,27.084566116332997,38.077339172363,27.084566116332997,38.077339172363,43651.7616043634
383,383,,  15d 04:25:41.38,-4.500190737774,2.4999618524450002,1.32118,1.320946750163,1.140117115489,4.657266155006,0,0,38.353244781494006,27.334011077880998,27.284120559692003,38.596691131592,27.317378997803,38.142253875732,27.284120559692003,38.142253875732,43651.7988698264
384,384,,  15d 05:19:21.60,-4.499961852445,2.499809262226,1.3211100000000002,1.320609273234,1.14198718286,4.655669765612,0,0,38.401931762695,27.284120559692003,27.284120559692003,38.596691131592,27.250860214232997,38.0124168396,27.250860214232997,38.0124168396,43651.8361523032
385,385,,  15d 06:13:03.26,-4.499809262226,2.4999618524450002,1.32109,1.320134268968,1.142708305624,4.653342046531,0,0,38.385704040527,27.151082992554002,27.151082992554002,38.531772613525,27.101194381714002,37.850116729736,27.101194381714002,37.850116729736,43651.8734512268
386,386,,  15d 07:06:46.77,-4.499961852445,2.4999618524450002,1.3201200000000002,1.320146755792,1.145290237662,4.65371860311,0,0,38.158485412598,27.334011077880998,27.317378997803,38.304553985596,27.317378997803,37.979957580566,27.317378997803,37.979957580566,43651.9107718634
387,387,,  15d 08:00:28.11,-4.500038147555,2.4999618524450002,1.3204,1.319921747875,1.143611518793,4.6516354401880005,0,0,38.28832244873,27.300748825073,27.250860214232997,38.580459594727,27.300748825073,37.979957580566,27.250860214232997,37.979957580566,43651.9480671759
388,388,,  15d 08:54:12.68,-4.499961852445,2.4999618524450002,1.3201,1.319921718166,1.144476151651,4.6515006444389995,0,0,38.304553985596,27.200971603394,27.200971603394,38.434391021729,27.200971603394,38.061107635498,27.200971603394,38.061107635498,43651.9853997454
389,389,,  15d 09:47:56.56,-4.499961852445,2.4999618524450002,1.3201,1.319571764607,1.144020629272,4.649859232553,0,0,38.304553985596,27.267490386963,27.234231948853,38.499313354492,27.234231948853,38.093566894531,27.217601776123,38.093566894531,43652.022724537004
390,390,,  15d 10:41:40.18,-4.500038147555,2.4999618524450002,1.31982,1.3194092240770001,1.145122110752,4.64906105165,0,0,38.401931762695,27.234231948853,27.234231948853,38.548000335693004,27.267490386963,38.028648376465,27.250860214232997,38.028648376465,43652.0600462616
391,391,,  15d 11:35:23.93,-4.500114442664,2.4999618524450002,1.3195,1.318959275856,1.1455227735299998,4.6468242575989995,0,0,38.320785522461,27.334011077880998,27.250860214232997,38.548000335693004,27.300748825073,38.044876098633,27.284120559692003,38.044876098633,43652.0973696065
392,392,,  15d 12:29:09.96,-4.500190737774,2.499809262226,1.31921,1.3191842195049999,1.1449394586650001,4.647513840009,0,0,38.369476318359,27.284120559692003,27.284120559692003,38.531772613525,27.300748825073,38.142253875732,27.234231948853,38.142253875732,43652.134719351896
393,393,,  15d 13:22:57.53,-4.499885557336,2.4999618524450002,1.3194,1.3189967486679999,1.146045261427,4.646810552486,0,0,38.483081817627,27.234231948853,27.234231948853,38.64538192749,27.234231948853,38.126026153564,27.234231948853,38.126026153564,43652.1720868403
394,394,,  15d 14:16:42.56,-4.500038147555,2.499809262226,1.3192,1.318384265752,1.145189594737,4.644082343282,0,0,38.385704040527,27.217601776123,27.200971603394,38.596691131592,27.167713165282997,37.996185302734,27.167713165282997,37.996185302734,43652.209424826404
395,395,,  15d 15:10:27.90,-4.499961852445,2.4999618524450002,1.3185799999999999,1.318084273664,1.146366448492,4.642035080948,0,0,38.28832244873,27.151082992554002,27.151082992554002,38.418163299561,27.217601776123,38.093566894531,27.217601776123,38.093566894531,43652.2467664468
396,396,,  15d 16:04:15.18,-4.499809262226,2.4999618524450002,1.31828,1.318184217884,1.147190224567,4.6425507916079995,0,0,38.385704040527,27.234231948853,27.234231948853,38.596691131592,27.217601776123,38.207176208496,27.217601776123,38.207176208496,43652.2841304861
397,397,,  15d 16:58:02.70,-4.499961852445,2.4999618524450002,1.31835,1.318346717241,1.1476462795659998,4.64314009681,0,0,38.466854095459,27.284120559692003,27.250860214232997,38.677841186523,27.267490386963,38.142253875732,27.250860214232997,38.142253875732,43652.321497419
398,398,,  15d 17:51:51.33,-4.499885557336,2.4999618524450002,1.31877,1.318021774425,1.147995519338,4.641093358139,0,0,38.450622558594,27.167713165282997,27.167713165282997,38.580459594727,27.217601776123,38.093566894531,27.134454727173,38.093566894531,43652.3588771991
399,399,,  15d 18:45:43.49,-4.499885557336,2.499809262226,1.31809,1.317646759123,1.151459017186,4.639097706063,0,0,38.353244781494006,27.250860214232997,27.250860214232997,38.531772613525,27.217601776123,38.190944671630994,27.217601776123,38.190944671630994,43652.3962976736
400,400,,  15d 19:39:30.43,-4.500038147555,2.4999618524450002,1.31774,1.317134268924,1.1484386348639999,4.637183539536,0,0,38.515544891357,27.250860214232997,27.250860214232997,38.661613464355,27.284120559692003,38.190944671630994,27.234231948853,38.190944671630994,43652.4336580903
401,401,,  15d 20:33:18.63,-4.500114442664,2.4999618524450002,1.31736,1.317234247309,1.150459622117,4.637293979164999,0,0,38.418163299561,27.334011077880998,27.284120559692003,38.596691131592,27.300748825073,38.158485412598,27.284120559692003,38.158485412598,43652.4710326273
402,402,,  15d 21:27:08.63,-4.500114442664,2.4999618524450002,1.3174,1.316884260455,1.150720422796,4.635138758756,0,0,38.418163299561,27.200971603394,27.200971603394,38.629150390625,27.217601776123,38.142253875732,27.217601776123,38.142253875732,43652.5084283102
403,403,,  15d 22:20:58.84,-4.500038147555,2.499809262226,1.3172899999999998,1.317109258379,1.150257541942,4.6365921021380005,0,0,38.483081817627,27.184343338013,27.151082992554002,38.629150390625,27.200971603394,38.061107635498,27.151082992554002,38.061107635498,43652.5458263542
404,404,,  15d 23:14:54.70,-4.500114442664,2.4999618524450002,1.3170800000000005,1.316446743663,1.154151663864,4.633326830598,0,0,38.304553985596,27.217601776123,27.217601776123,38.515544891357,27.267490386963,38.207176208496,27.217601776123,38.207176208496,43652.583289699105
405,405,,  16d 00:08:46.28,-4.500038147555,2.4999618524450002,1.31664,1.316571728628,1.152428545597,4.633618138419,0,0,38.515544891357,27.284120559692003,27.284120559692003,38.661613464355,27.234231948853,38.207176208496,27.234231948853,38.207176208496,43652.620703831
406,406,,  16d 01:02:42.58,-4.499961852445,2.4999618524450002,1.3169399999999998,1.316421765226,1.152560087094,4.6330758265280005,0,0,38.515544891357,27.217601776123,27.184343338013,38.726528167725,27.234231948853,37.996185302734,27.200971603394,37.996185302734,43652.658172419
407,407,,  16d 01:56:39.51,-4.499809262226,2.4999618524450002,1.31659,1.31653424915,1.151216199055,4.633525342355,0,0,38.320785522461,27.350637435913,27.350637435913,38.450622558594,27.417158126831,38.385704040527,27.400526046753,38.385704040527,43652.695648055604
408,408,,  16d 02:50:28.66,-4.499961852445,2.499809262226,1.31665,1.316196731671,1.148274636057,4.631347315078,0,0,38.726528167725,27.334011077880998,27.317378997803,38.823909759521,27.300748825073,38.353244781494006,27.300748825073,38.353244781494006,43652.7330336111
