Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,Date
1154,,  45d 23:02:52.64,-4.500114442664,2.4999618524450002,1.19856,1.1965214266600002,1.4319958006540001,4.015302150685,0,0,43648.7202297454
1155,,  46d 00:03:49.32,-4.499809262226,2.499809262226,1.19984,1.201058995732,1.3891374340490001,4.038363812477,0,0,43648.76256375
1156,,  46d 01:08:44.92,-4.499961852445,2.4999618524450002,1.19898,1.197896452636,1.509103910034,4.02128852505,0,0,43648.8076631829
1157,,  46d 02:12:21.24,-4.499885557336,2.499809262226,1.1963,1.195583945159,1.4565434814059999,4.003502095181,0,0,43648.8518447222
1158,,  46d 03:15:09.43,-4.500114442664,2.499809262226,1.20032,1.202296449648,1.465954212198,4.0490648344830005,0,0,43648.8954695602
1159,,  46d 04:18:16.77,-4.500038147555,2.4999618524450002,1.19847,1.196746425354,1.425926838045,4.007203548491,0,0,43648.939315787
1160,,  46d 05:21:36.25,-4.500343327993,2.499809262226,1.2009999999999998,1.202771478519,1.452745183163,4.0534548081279995,0,0,43648.9833025347
1161,,  46d 06:22:36.57,-4.500038147555,2.4999618524450002,1.19789,1.19602144204,1.400067235462,4.00659170125,0,0,43649.0256786921
1162,,  46d 07:25:10.12,-4.500114442664,2.4999618524450002,1.1977,1.196571406734,1.435575715804,4.016343566793,0,0,43649.0691340625
1163,,  46d 08:27:12.70,-4.499961852445,2.4999618524450002,1.1956799999999999,1.197021462054,1.446021364801,4.010625560467,0,0,43649.1122305903
1164,,  46d 09:27:19.52,-4.499961852445,2.4999618524450002,1.1991100000000001,1.193458891049,1.383827285921,3.9983537903640003,0,0,43649.1539876505
1165,,  46d 10:29:55.68,-4.500038147555,2.4999618524450002,1.19071,1.192521412674,1.436492430566,3.9932557430949998,0,0,43649.197473044
1166,,  46d 11:32:26.48,-4.499885557336,2.4999618524450002,1.19445,1.197421457111,1.4242434260389998,4.0262947888889995,0,0,43649.2408964005
1167,,  46d 12:33:33.18,-4.500114442664,2.4999618524450002,1.19403,1.190933920974,1.405862059715,3.9741563382450003,0,0,43649.283346527794
1168,,  46d 13:37:04.79,-4.499961852445,2.4999618524450002,1.19335,1.1947964229549999,1.504210575075,4.008310852633,0,0,43649.3274736343
1169,,  46d 14:38:22.02,-4.500114442664,2.4999618524450002,1.19655,1.1394460948360001,1.488974343791,3.84975291445,0,0,43649.4056889352
1170,,  46d 15:39:57.68,-4.499885557336,2.4999618524450002,1.1329200000000001,1.187908856747,1.479247442977,3.9686241400120004,0,0,43649.448474213
1171,,  46d 16:43:16.75,-4.499885557336,2.4999618524450002,1.1868100000000001,1.184858870958,1.4567298336430001,3.9525705533139996,0,0,43649.492456076405
1172,,  46d 17:46:31.08,-4.499961852445,2.4999618524450002,1.18517,1.18463387113,1.4863386098299998,3.951488961812,0,0,43649.5363833218
1173,,  46d 18:51:01.37,-4.500038147555,2.4999618524450002,1.18533,1.185783863735,1.477918649678,3.953036600162,0,0,43649.5811897454
1174,,  46d 19:55:54.92,-4.499961852445,2.4999618524450002,1.18626,1.184983894817,1.5148174209490002,3.951378772877,0,0,43649.626265300896
1175,,  46d 21:00:22.02,-4.499961852445,2.4999618524450002,1.1866,1.187183903922,1.4887386249349999,3.969743884644,0,0,43649.671034838
1176,,  46d 22:04:58.66,-4.500038147555,2.4999618524450002,1.19358,1.1984339580580001,1.5252548372749999,4.0359645218010005,0,0,43649.7159146991
1177,,  46d 23:07:54.63,-4.500114442664,2.4999618524450002,1.1957200000000001,1.192933939649,1.4155499446579998,4.004611187049,0,0,43649.7596294213
1178,,  47d 00:09:06.83,-4.499809262226,2.499809262226,1.19586,1.1997214740270001,1.3798851424979999,4.035724510242,0,0,43649.802142858796
1179,,  47d 01:10:21.47,-4.500114442664,2.4999618524450002,1.1996600000000002,1.196208928438,1.381814872977,4.018851110933,0,0,43649.8446848611
1180,,  47d 02:14:54.59,-4.500038147555,2.4999618524450002,1.1955399999999998,1.195696449251,1.467784882836,4.018950310488,0,0,43649.889523946804
1181,,  47d 03:19:02.50,-4.500038147555,2.4999618524450002,1.19439,1.195783951971,1.451241518405,4.013018992324,0,0,43649.9340713773
1182,,  47d 04:20:37.56,-4.500038147555,2.499809262226,1.1962700000000002,1.196258916065,1.401783930973,4.012102930929,0,0,43649.9768495949
1183,,  47d 05:21:44.22,-4.499961852445,2.4999618524450002,1.19769,1.19442145713,1.3911440359150002,4.009424412622,0,0,43650.019299178195
1184,,  47d 06:24:35.99,-4.500114442664,2.499809262226,1.18839,1.1867964116760001,1.4498017261590002,3.965193063207,0,0,43650.0629652546
1185,,  47d 07:28:09.77,-4.500114442664,2.4999618524450002,1.18745,1.185371407512,1.477415791573,3.965231340839,0,0,43650.1071176736
1186,,  47d 08:28:56.11,-4.500038147555,2.4999618524450002,1.19,1.1965714345010001,1.402050034093,4.031952451,0,0,43650.149331956
1187,,  47d 09:29:54.11,-4.499885557336,2.4999618524450002,1.19723,1.192883900193,1.386440027411,3.997303894224,0,0,43650.1916813426
1188,,  47d 10:34:27.67,-4.500114442664,2.4999618524450002,1.1948299999999998,1.1965964552519999,1.467179766682,4.026191392261,0,0,43650.2365253935
1189,,  47d 11:37:21.26,-4.500114442664,2.4999618524450002,1.19208,1.192633887403,1.4303238961829998,4.0063673120429995,0,0,43650.2802126273
1190,,  47d 12:38:44.02,-4.499961852445,2.499809262226,1.1945199999999998,1.191283923289,1.4074202557,3.987692062715,0,0,43650.3228485069
1191,,  47d 13:41:53.43,-4.499885557336,2.499809262226,1.1909,1.18998391705,1.4641586861700002,3.985173484167,0,0,43650.3667189583
1192,,  47d 14:42:52.72,-4.500190737774,2.4999618524450002,1.1920700000000002,1.189133945814,1.4022017444080002,3.9867918525459998,0,0,43650.4090829977
1193,,  47d 15:43:58.72,-4.499885557336,2.4999618524450002,1.18215,1.184371397053,1.4442236079280002,3.9538347913,0,0,43650.4515249884
1194,,  47d 16:48:29.22,-4.500038147555,2.4999618524450002,1.18596,1.183358907002,1.530701260199,3.943613624977,0,0,43650.4963337616
1195,,  47d 17:51:51.20,-4.500114442664,2.4999618524450002,1.18108,1.181521372432,1.47677682095,3.93610980181,0,0,43650.540349456
1196,,  47d 18:55:01.56,-4.500038147555,2.4999618524450002,1.1812,1.17924638447,1.500276102897,3.930580729383,0,0,43650.5842309375
1197,,  47d 19:58:30.76,-4.499961852445,2.4999618524450002,1.1826,1.188371412359,1.515801233591,3.987668354667,0,0,43650.6283301852
1198,,  47d 21:00:53.18,-4.500114442664,2.499809262226,1.1909999999999998,1.187621394728,1.430980417659,3.9746397823329995,0,0,43650.6716566088
1199,,  47d 22:03:38.09,-4.500114442664,2.4999618524450002,1.18903,1.193796450271,1.4428141608070002,4.019296341692,0,0,43650.715243287
1200,,  47d 23:04:40.63,-4.499885557336,2.4999618524450002,1.19431,1.190408933565,1.3957257769170002,3.987110238484,0,0,43650.7576451157
1201,,  48d 00:06:02.81,-4.500038147555,2.4999618524450002,1.19045,1.1903964363700001,1.4177002805469998,3.990872154376,0,0,43650.8002746644
1202,,  48d 01:10:15.92,-4.499961852445,2.4999618524450002,1.19109,1.191346419768,1.521929431079,3.997854738112,0,0,43650.8448817824
1203,,  48d 02:13:46.78,-4.500190737774,2.499809262226,1.18832,1.1905964428890001,1.456737845485,3.987145248884,0,0,43650.8890001968
1204,,  48d 03:14:27.47,-4.499885557336,2.499809262226,1.1934799999999999,1.1900214271629999,1.389647905251,3.9881829165750005,0,0,43650.9311493634
1205,,  48d 04:17:38.83,-4.499809262226,2.4999618524450002,1.1864599999999998,1.1831463807359999,1.4966424901089999,3.947256421922,0,0,43650.975042071805
1206,,  48d 05:22:41.47,-4.500038147555,2.4999618524450002,1.1821000000000002,1.181946367361,1.4937262586770002,3.94196860959,0,0,43651.0202227315
1207,,  48d 06:26:02.27,-4.499885557336,2.4999618524450002,1.1809100000000001,1.1793088842769999,1.518478921931,3.931921809295,0,0,43651.0642248611
1208,,  48d 07:28:39.87,-4.500038147555,2.4999618524450002,1.1774,1.179421390816,1.486816142538,3.9286658039349995,0,0,43651.1077272569
1209,,  48d 08:33:14.64,-4.499961852445,2.4999618524450002,1.18616,1.186146417624,1.497487675674,3.9761611543049997,0,0,43651.1525852315
1210,,  48d 09:36:06.81,-4.500038147555,2.4999618524450002,1.18916,1.192908923328,1.464230537807,4.010854137342,0,0,43651.1962558218
1211,,  48d 10:37:33.79,-4.500038147555,2.4999618524450002,1.1881700000000002,1.185246470273,1.401689276186,3.9648929994690003,0,0,43651.2389412616
1212,,  48d 11:43:45.59,-4.499961852445,2.4999618524450002,1.1880899999999999,1.1909464104379999,1.545790608057,4.001828395938,0,0,43651.2849218519
1213,,  48d 12:45:54.86,-4.499885557336,2.4999618524450002,1.19353,1.193008943088,1.420899123477,4.011371592524,0,0,43651.328096168996
1214,,  48d 13:46:29.09,-4.499961852445,2.4999618524450002,1.1851,1.1817713343060001,1.410382235777,3.9391311197199994,0,0,43651.3701703356
1215,,  48d 14:50:24.18,-4.499961852445,2.4999618524450002,1.18793,1.190083933695,1.486307194458,3.995536390146,0,0,43651.414569270804
1216,,  48d 15:52:58.17,-4.500038147555,2.499809262226,1.1875799999999999,1.1857839095290001,1.4501657024630001,3.963260097812,0,0,43651.458029710695
1217,,  48d 16:57:09.81,-4.500038147555,2.4999618524450002,1.18347,1.181633858424,1.535564876365,3.935218554865,0,0,43651.5026201852
1218,,  48d 18:02:04.25,-4.500038147555,2.4999618524450002,1.18067,1.180371366303,1.5181204062020002,3.936976935395,0,0,43651.5477058681
1219,,  48d 19:06:07.06,-4.500038147555,2.4999618524450002,1.17944,1.179008878201,1.516376580368,3.930026319578,0,0,43651.5921941551
1220,,  48d 20:10:44.99,-4.500114442664,2.4999618524450002,1.18059,1.1806213966130001,1.493364431275,3.9399227741439997,0,0,43651.6370890278
1221,,  48d 21:17:18.56,-4.499885557336,2.4999618524450002,1.1848800000000002,1.189171380716,1.5520395089599999,3.9919083929430004,0,0,43651.6833222917
1222,,  48d 22:19:40.61,-4.499885557336,2.4999618524450002,1.19172,1.191608915792,1.419230337491,3.999702827558,0,0,43651.7266443634
1223,,  48d 23:23:25.23,-4.500038147555,2.4999618524450002,1.1932,1.192521432469,1.4280762088389998,4.013040915036,0,0,43651.7709223032
1224,,  49d 00:26:45.59,-4.499961852445,2.4999618524450002,1.1931399999999999,1.191971428153,1.4337544959819999,4.008085780505,0,0,43651.8149191898
1225,,  49d 01:29:18.00,-4.499885557336,2.4999618524450002,1.18699,1.181108897828,1.435195869643,3.946716209868,0,0,43651.8583613542
1226,,  49d 02:36:09.70,-4.499961852445,2.4999618524450002,1.18262,1.186646404869,1.518478272036,3.979777708215,0,0,43651.9048044213
1227,,  49d 03:39:13.73,-4.499885557336,2.4999618524450002,1.18931,1.189458917977,1.478731931749,3.994508766894,0,0,43651.9486123032
1228,,  49d 04:42:39.62,-4.499961852445,2.4999618524450002,1.1863700000000001,1.184683909678,1.458029973962,3.966221971299,0,0,43651.9926733912
1229,,  49d 05:44:17.66,-4.500114442664,2.4999618524450002,1.17836,1.1760088426000002,1.450470823509,3.9225071498540003,0,0,43652.0354859606
1230,,  49d 06:48:32.27,-4.499961852445,2.4999618524450002,1.18478,1.188196411394,1.485656135802,3.988955392047,0,0,43652.0801109838
1231,,  49d 07:51:54.20,-4.499961852445,2.4999618524450002,1.18415,1.179446392675,1.440858287703,3.9372350036199997,0,0,43652.1241261343
1232,,  49d 08:56:34.05,-4.499961852445,2.499809262226,1.17971,1.182646425873,1.521673819343,3.9583121674119996,0,0,43652.1690430671
1233,,  49d 09:59:21.05,-4.500114442664,2.4999618524450002,1.1807299999999998,1.177883847782,1.452203837628,3.9162198986309997,0,0,43652.2126539815
1234,,  49d 11:03:56.06,-4.499885557336,2.4999618524450002,1.17987,1.181196402856,1.5298986040220002,3.9437464446719996,0,0,43652.257515034704
1235,,  49d 12:05:43.75,-4.4997329671170005,2.4999618524450002,1.18055,1.180358867024,1.459173697704,3.9406672005659997,0,0,43652.3004393866
1236,,  49d 13:09:17.12,-4.499961852445,2.4999618524450002,1.18077,1.181846402023,1.4909985315729999,3.947237456389,0,0,43652.344586921296
1237,,  49d 14:13:02.05,-4.499961852445,2.4999618524450002,1.18265,1.1820713904240001,1.45264738015,3.956516867816,0,0,43652.3888682986
1238,,  49d 15:14:40.75,-4.499885557336,2.499809262226,1.18575,1.1863963864659999,1.472355602635,3.979348732508,0,0,43652.4316886574
1239,,  49d 16:16:41.18,-4.499809262226,2.499809262226,1.1862,1.185683903111,1.466458696747,3.974957220584,0,0,43652.4747607755
1240,,  49d 17:19:03.81,-4.500190737774,2.4999618524450002,1.17872,1.177696340126,1.426470270964,3.932210807996,0,0,43652.5180895486
1241,,  49d 18:22:16.71,-4.499961852445,2.499809262226,1.17991,1.18257137405,1.458492673381,3.9605297022420003,0,0,43652.5620001505
1242,,  49d 19:23:27.51,-4.499961852445,2.4999618524450002,1.18618,1.183246397057,1.404713350313,3.953934619921,0,0,43652.6044974884
1243,,  49d 20:25:52.02,-4.500038147555,2.499809262226,1.18289,1.183771391787,1.425228455832,3.967988550096,0,0,43652.6478481366
1244,,  49d 21:29:24.01,-4.500114442664,2.4999618524450002,1.1842700000000002,1.182896412263,1.4500879230669999,3.9602398310680003,0,0,43652.6919797569
1245,,  49d 22:30:59.48,-4.500038147555,2.4999618524450002,1.1840899999999999,1.18448389515,1.457729220954,3.969551434067,0,0,43652.7347626736
1246,,  49d 23:36:44.46,-4.4997329671170005,2.4999618524450002,1.18545,1.1866964109559999,1.5515006326570002,3.984316669923,0,0,43652.7804336343
1247,,  50d 00:38:50.03,-4.500038147555,2.4999618524450002,1.18118,1.177496353169,1.4142007639340002,3.927967100624,0,0,43652.8235648958
1248,,  50d 01:41:05.31,-4.500114442664,2.4999618524450002,1.17836,1.177558865229,1.440714951426,3.923561441092,0,0,43652.866809201405
1249,,  50d 02:45:45.48,-4.499961852445,2.4999618524450002,1.17893,1.180971405298,1.518202562414,3.953088582818,0,0,43652.9117294907
1250,,  50d 03:49:36.83,-4.500114442664,2.4999618524450002,1.18459,1.185908923331,1.478968967883,3.98155735796,0,0,43652.956085034704
1251,,  50d 04:51:38.57,-4.500038147555,2.4999618524450002,1.18574,1.184758935172,1.448780233283,3.9729790827280005,0,0,43652.9991721065
1252,,  50d 05:55:35.04,-4.499961852445,2.499809262226,1.18232,1.1808213852590002,1.457029980588,3.9504129585689998,0,0,43653.043587152795
1253,,  50d 06:56:55.46,-4.500038147555,2.4999618524450002,1.1828299999999998,1.182621401269,1.410681803714,3.960033069009,0,0,43653.0861958912
1254,,  50d 07:59:20.95,-4.500038147555,2.4999618524450002,1.1788399999999999,1.1809713527580001,1.435718506345,3.9448696761110003,0,0,43653.1295579398
1255,,  50d 09:02:44.67,-4.499885557336,2.4999618524450002,1.1851299999999998,1.184546409777,1.4259325876370001,3.975536068967,0,0,43653.1735937037
1256,,  50d 10:05:19.87,-4.499961852445,2.4999618524450002,1.1806299999999998,1.176771389895,1.432657037067,3.9253957667909996,0,0,43653.2170682407
1257,,  50d 11:10:39.45,-4.500038147555,2.4999618524450002,1.1762700000000001,1.17717137403,1.483970379783,3.923861718805,0,0,43653.2624449421
1258,,  50d 12:14:42.85,-4.499961852445,2.4999618524450002,1.18114,1.180133924609,1.4881448153,3.950099552251,0,0,43653.3069401042
1259,,  50d 13:16:48.44,-4.499961852445,2.4999618524450002,1.1814099999999998,1.181833900972,1.4283764677810002,3.9558237705000003,0,0,43653.350071724504
1260,,  50d 14:21:50.80,-4.499961852445,2.4999618524450002,1.17686,1.172896385597,1.478972012521,3.907039711951,0,0,43653.3952492824
1261,,  50d 15:26:39.95,-4.4997329671170005,2.4999618524450002,1.1761700000000002,1.178821408339,1.5524960984060001,3.935027862162,0,0,43653.440273831
1262,,  50d 16:30:01.11,-4.500114442664,2.499809262226,1.18066,1.1811838909980001,1.5299260469240001,3.9553696534130003,0,0,43653.4843493866
1263,,  50d 17:34:10.57,-4.499961852445,2.499809262226,1.17662,1.1744088565620001,1.55038531255,3.9164484980229997,0,0,43653.5288454514
1264,,  50d 18:38:32.97,-4.499885557336,2.4999618524450002,1.17655,1.175083899046,1.5490278371489998,3.925672681375,0,0,43653.5735603704
1265,,  50d 19:41:40.40,-4.500038147555,2.4999618524450002,1.1748399999999999,1.1761338618100001,1.506631010902,3.9264904859109997,0,0,43653.6174076736
1266,,  50d 20:44:48.88,-4.500038147555,2.4999618524450002,1.17082,1.169858856726,1.539887462728,3.886603539918,0,0,43653.661267638905
1267,,  50d 21:49:35.96,-4.500038147555,2.4999618524450002,1.17001,1.166996355211,1.558229159259,3.8778163396960004,0,0,43653.706268044
1268,,  50d 22:54:01.63,-4.500114442664,2.4999618524450002,1.16793,1.1690338693790001,1.5385115945910002,3.8803308526779996,0,0,43653.7510209375
1269,,  50d 23:57:21.50,-4.499885557336,2.499809262226,1.16675,1.1692838133830001,1.516056373526,3.889174192551,0,0,43653.7950122106
1270,,  51d 00:59:14.28,-4.499885557336,2.499809262226,1.17738,1.176908901532,1.459740166063,3.9376858343589998,0,0,43653.8379955208
1271,,  51d 02:00:23.90,-4.499885557336,2.499656672007,1.17716,1.177596403617,1.4023115111880002,3.9366923487550003,0,0,43653.880479467596
1272,,  51d 03:03:59.99,-4.500114442664,2.4999618524450002,1.17792,1.177921403404,1.5072553807929998,3.939363734265,0,0,43653.9246584838
1273,,  51d 04:08:12.23,-4.499961852445,2.4999618524450002,1.1787999999999998,1.180008902069,1.482522843741,3.9529926619739997,0,0,43653.9692558333
1274,,  51d 05:12:49.50,-4.499885557336,2.4999618524450002,1.1791699999999998,1.178358896109,1.4605465196560001,3.9429926078400004,0,0,43654.0141431018
1275,,  51d 06:17:23.50,-4.499885557336,2.499656672007,1.1764,1.1756713723899999,1.463739233032,3.9277555955940002,0,0,43654.0589923958
1276,,  51d 07:22:02.71,-4.499961852445,2.4999618524450002,1.1734,1.169358849857,1.469981992614,3.8838627070240004,0,0,43654.1039019213
1277,,  51d 08:27:21.52,-4.499961852445,2.4999618524450002,1.16796,1.1685213365,1.5021609954969999,3.8865481477699997,0,0,43654.1492697454
1278,,  51d 09:32:05.68,-4.500038147555,2.499809262226,1.16645,1.165771298419,1.515411611568,3.8726479843519996,0,0,43654.1942367824
1279,,  51d 10:37:09.54,-4.500114442664,2.4999618524450002,1.16581,1.1651213265979998,1.530227390447,3.867924151995,0,0,43654.2394315278
1280,,  51d 11:42:58.83,-4.499885557336,2.4999618524450002,1.16648,1.166496326566,1.530625690067,3.876133074753,0,0,43654.285152222204
1281,,  51d 12:48:44.73,-4.499961852445,2.4999618524450002,1.1669,1.1656963253550001,1.541384108232,3.872404282173,0,0,43654.3308338542
1282,,  51d 13:54:47.01,-4.500114442664,2.4999618524450002,1.16652,1.167083828581,1.5397672415490002,3.876784538796,0,0,43654.3767048495
1283,,  51d 15:01:27.32,-4.499885557336,2.4999618524450002,1.1712,1.175971381777,1.579388467679,3.926173570357,0,0,43654.42301625
1284,,  51d 16:03:50.69,-4.499885557336,2.499809262226,1.17861,1.179621411993,1.430396618031,3.9564488627800007,0,0,43654.466353460695
1285,,  51d 17:05:30.39,-4.500038147555,2.4999618524450002,1.17816,1.176721368356,1.419726010472,3.943042375882,0,0,43654.5091854861
1286,,  51d 18:07:44.95,-4.499885557336,2.4999618524450002,1.1758000000000002,1.17124635325,1.443508768234,3.892575669237,0,0,43654.5524209259
1287,,  51d 19:12:14.99,-4.499961852445,2.4999618524450002,1.17244,1.171321377798,1.574729776708,3.9126512967180003,0,0,43654.5972242824
1288,,  51d 20:16:54.43,-4.499961852445,2.499809262226,1.1742700000000001,1.179371366504,1.482134429794,3.957431450442,0,0,43654.642136701405
1289,,  51d 21:17:36.33,-4.500038147555,2.4999618524450002,1.17206,1.168633832921,1.431951838637,3.886722815717,0,0,43654.6842997917
1290,,  51d 22:20:44.55,-4.499961852445,2.4999618524450002,1.1719700000000002,1.1713088939679999,1.4985026786570002,3.903669028329,0,0,43654.7281563194
1291,,  51d 23:27:24.70,-4.499885557336,2.4999618524450002,1.1698,1.1705088717730001,1.5482391711269998,3.8972230342290004,0,0,43654.7744655556
1292,,  52d 00:30:09.43,-4.500038147555,2.4999618524450002,1.17533,1.176271413117,1.534220180997,3.9373295624940003,0,0,43654.8180501042
1293,,  52d 01:32:40.41,-4.499885557336,2.4999618524450002,1.1762899999999998,1.173396420367,1.510766423865,3.924570322183,0,0,43654.8614754514
1294,,  52d 02:34:31.70,-4.500114442664,2.4999618524450002,1.1721700000000002,1.1696213963770001,1.4391078215070001,3.9038267403099995,0,0,43654.904441585604
1295,,  52d 03:38:59.79,-4.500038147555,2.4999618524450002,1.1683299999999999,1.171083850701,1.524827240715,3.9069546369959998,0,0,43654.949222511605
1296,,  52d 04:45:39.15,-4.499809262226,2.4999618524450002,1.17276,1.173596400369,1.553212130182,3.9225938324449996,0,0,43654.9955228704
1297,,  52d 05:48:09.38,-4.499809262226,2.4999618524450002,1.1723700000000001,1.170821316591,1.5086693186590001,3.9068776940939998,0,0,43655.038939537
1298,,  52d 06:51:33.61,-4.500114442664,2.4999618524450002,1.16984,1.169721365852,1.538218972033,3.8956997941030003,0,0,43655.0829812731
1299,,  52d 07:53:26.56,-4.499961852445,2.4999618524450002,1.17123,1.171296353117,1.453662722196,3.9082069933850003,0,0,43655.1259665741
1300,,  52d 08:59:30.68,-4.500114442664,2.4999618524450002,1.16926,1.168583852917,1.549686034283,3.895182912842,0,0,43655.1718590972
1301,,  52d 10:01:47.63,-4.499961852445,2.4999618524450002,1.17208,1.172933897913,1.479031911989,3.918824178977,0,0,43655.2151220255
1302,,  52d 11:04:36.43,-4.499961852445,2.4999618524450002,1.1677,1.163383839737,1.4827488852289998,3.868913774788,0,0,43655.258753738395
1303,,  52d 12:09:17.10,-4.499961852445,2.4999618524450002,1.16171,1.1609088109630001,1.549767463907,3.854035819616,0,0,43655.3036802662
1304,,  52d 13:14:35.25,-4.499961852445,2.4999618524450002,1.16047,1.1618588246269999,1.533848881376,3.85666278705,0,0,43655.3490404977
1305,,  52d 14:19:38.00,-4.500114442664,2.4999618524450002,1.1619,1.16174634495,1.573205579315,3.8567355860409998,0,0,43655.394222766205
1306,,  52d 15:24:20.18,-4.5002670328829995,2.4999618524450002,1.16114,1.1593713193919999,1.5304749250749998,3.8484640120090003,0,0,43655.439166655095
1307,,  52d 16:28:43.59,-4.499885557336,2.4999618524450002,1.16546,1.1724713812729999,1.5028058143149998,3.920850035471,0,0,43655.4838934954
1308,,  52d 17:30:29.84,-4.499961852445,2.4999618524450002,1.17432,1.170558853359,1.418929553009,3.904093819694,0,0,43655.526801342596
1309,,  52d 18:32:13.45,-4.499961852445,2.4999618524450002,1.17058,1.170633871291,1.4250365833829999,3.906664271324,0,0,43655.5696782986
1310,,  52d 19:34:09.50,-4.499961852445,2.4999618524450002,1.16961,1.169321357776,1.4247645220910001,3.894859003051,0,0,43655.612699490695
1311,,  52d 20:35:38.78,-4.499885557336,2.4999618524450002,1.17036,1.1704213565000001,1.422491389008,3.906522308319,0,0,43655.655410960695
1312,,  52d 21:38:01.72,-4.499885557336,2.4999618524450002,1.16887,1.168171370671,1.472388881096,3.894149518963,0,0,43655.6987433333
1313,,  52d 22:40:21.39,-4.499885557336,2.4999618524450002,1.16549,1.166846368201,1.476225376933,3.893935575371,0,0,43655.7420379167
1314,,  52d 23:44:38.09,-4.499961852445,2.4999618524450002,1.17121,1.1701963528030002,1.477564705404,3.9072276883890003,0,0,43655.7866869907
1315,,  53d 00:46:24.82,-4.499885557336,2.4999618524450002,1.17006,1.169671367146,1.459149341195,3.902970262086,0,0,43655.8296003125
1316,,  53d 01:52:27.30,-4.500038147555,2.4999618524450002,1.1684,1.168483856355,1.564405683807,3.8997488604110004,0,0,43655.875473657405
1317,,  53d 02:54:21.83,-4.499809262226,2.4999618524450002,1.17069,1.1704963385879998,1.490144273728,3.9103779705769997,0,0,43655.9184772338
1318,,  53d 03:58:04.64,-4.500038147555,2.4999618524450002,1.16761,1.165321296162,1.488097955503,3.876025927917,0,0,43655.9627340046
1319,,  53d 05:03:57.52,-4.500114442664,2.4999618524450002,1.1687,1.1716088772,1.5288062709689998,3.920695131713,0,0,43656.0084966667
1320,,  53d 06:08:18.05,-4.500190737774,2.4999618524450002,1.16794,1.164683840977,1.4625384465059998,3.8737124225260002,0,0,43656.0531896991
1321,,  53d 07:14:01.25,-4.500038147555,2.4999618524450002,1.1663899999999998,1.16710883416,1.5378649253819998,3.885432480946,0,0,43656.0988398495
1322,,  53d 08:16:27.98,-4.499885557336,2.4999618524450002,1.16904,1.16909636726,1.4584399796979999,3.9026933467669997,0,0,43656.1422163657
1323,,  53d 09:22:15.51,-4.500038147555,2.4999618524450002,1.1649399999999999,1.1597338543,1.567305038559,3.852940950636,0,0,43656.1879165509
1324,,  53d 10:28:18.13,-4.499885557336,2.4999618524450002,1.15783,1.158871312991,1.553156763847,3.843491935599,0,0,43656.2337915278
1325,,  53d 11:33:56.66,-4.499885557336,2.499809262226,1.15765,1.157233828489,1.593210301968,3.836805540215,0,0,43656.279387800896
1326,,  53d 12:40:03.08,-4.500114442664,2.499809262226,1.15695,1.156058795665,1.563272421507,3.8265280074510004,0,0,43656.3253067245
1327,,  53d 13:46:18.41,-4.500038147555,2.4999618524450002,1.1562599999999998,1.155746311417,1.583535924805,3.8287658211199997,0,0,43656.3713287847
1328,,  53d 14:52:19.44,-4.499961852445,2.4999618524450002,1.15586,1.155558820471,1.5685792092289998,3.828465394023,0,0,43656.4171856134
1329,,  53d 15:58:01.59,-4.499885557336,2.4999618524450002,1.15578,1.156196320782,1.569276967712,3.8318489128300004,0,0,43656.4628235301
1330,,  53d 17:03:47.91,-4.500038147555,2.4999618524450002,1.1561,1.155358806611,1.573790123483,3.827270726121,0,0,43656.5085100347
1331,,  53d 18:08:41.68,-4.500038147555,2.4999618524450002,1.15462,1.155033769844,1.559339964521,3.8285527357699998,0,0,43656.5535879398
1332,,  53d 19:13:28.31,-4.500114442664,2.4999618524450002,1.1548399999999999,1.1539587931489999,1.560089172945,3.8236024718949997,0,0,43656.5985835532
1333,,  53d 20:18:30.37,-4.499961852445,2.4999618524450002,1.15438,1.154333828116,1.5663200253929999,3.820690685719,0,0,43656.6437576852
1334,,  53d 21:23:59.13,-4.500038147555,2.4999618524450002,1.16039,1.1635838764939999,1.6052815291609999,3.878426464731,0,0,43656.689240544
1335,,  53d 22:26:52.97,-4.500114442664,2.4999618524450002,1.16705,1.168346360738,1.5199839357499998,3.9057355527460005,0,0,43656.7329306713
1336,,  53d 23:31:34.35,-4.499885557336,2.4999618524450002,1.1663299999999999,1.166908804362,1.4697621235190002,3.8999644253079997,0,0,43656.7778655208
1337,,  54d 00:35:36.91,-4.500038147555,2.4999618524450002,1.1677499999999998,1.166533839243,1.45939638901,3.895035274296,0,0,43656.8223509144
1338,,  54d 01:37:47.17,-4.500190737774,2.499809262226,1.16044,1.154871297942,1.4603729856349998,3.831881757276,0,0,43656.8655366088
1339,,  54d 02:41:10.35,-4.500038147555,2.4999618524450002,1.15239,1.154646295918,1.515349148543,3.82336207134,0,0,43656.9095660532
1340,,  54d 03:45:45.81,-4.500038147555,2.499809262226,1.1559,1.154083777041,1.524224668416,3.816604451939,0,0,43656.9544325231
1341,,  54d 04:52:11.17,-4.499809262226,2.4999618524450002,1.15386,1.1545213015090001,1.568003151918,3.821709932219,0,0,43657.0005708333
1342,,  54d 05:58:49.37,-4.500038147555,2.4999618524450002,1.16367,1.168883929642,1.5811754993290001,3.914313699775,0,0,43657.0468574537
